"","timepoints","n.samples","clim.signal.ann","clim.timepoints.ssr","proxy.bt","proxy.bt.sb","proxy.bt.sb.sampY","proxy.bt.sb.sampYM","proxy.bt.sb.inf.b","proxy.bt.sb.inf.b.n","proxy.bt.sb.sampYM.b","proxy.bt.sb.sampYM.b.n","simulated.proxy","simulated.proxy.cal.err","reconstructed.climate"
"25",6355,1e+05,27.8321980794271,27.6721352386475,4.66017552451248,4.56583224819274,4.5656974478796,4.56964619431918,NA,NA,NA,4.56964619431918,4.56964619431918,4.56964619431918,27.6335534331625
"26",6388,1e+05,27.7041997273763,27.6959362284343,4.65871406256833,4.56418431358581,4.56398757148847,4.56255676998169,NA,NA,NA,4.56255676998169,4.56255676998169,4.56255676998169,27.6163020869846
"27",6481,1e+05,27.6847193400065,27.7439334360759,4.65260596022233,4.55753026908064,4.55728476543031,4.55285027689721,NA,NA,NA,4.55285027689721,4.55285027689721,4.55285027689721,27.5926388619921
"28",6603,1e+05,27.7745376586914,27.6425279490153,4.64538902114357,4.54928753249737,4.54931493007108,4.55010335757857,NA,NA,NA,4.55010335757857,4.55010335757857,4.55010335757857,27.5859330546433
"29",6664,1e+05,27.7752217610677,27.6988401540121,4.64289371180819,4.54643860264258,4.54633511876626,4.54573797158228,NA,NA,NA,4.54573797158228,4.54573797158228,4.54573797158228,27.5752678966186
"30",6786,1e+05,27.3260157267253,27.6843259429932,4.63852307726071,4.54132491679662,4.54149279489551,4.54327255582623,NA,NA,NA,4.54327255582623,4.54327255582623,4.54327255582623,27.5692400657584
"31",6969,1e+05,27.6072377522787,27.6688961537679,4.63408259331042,4.53586747222893,4.53572973075937,4.53370869418383,NA,NA,NA,4.53370869418383,4.53370869418383,4.53370869418383,27.5458258566163
"32",7030,1e+05,27.7198933919271,27.6626470692953,4.63321124267195,4.53468096443257,4.53443678919868,4.5358201373525,NA,NA,NA,4.5358201373525,4.5358201373525,4.5358201373525,27.5509993293537
"33",7091,1e+05,27.6973790486654,27.7018989562989,4.63255763652553,4.5337131642946,4.53325238886129,4.53387524858804,NA,NA,NA,4.53387524858804,4.53387524858804,4.53387524858804,27.5462340368996
"34",7152,1e+05,27.781630452474,27.7114144134522,4.63216387246814,4.53302930893895,4.53303787109904,4.53046910391563,NA,NA,NA,4.53046910391563,4.53046910391563,4.53046910391563,27.5378835038163
"35",7332,1e+05,27.5531351725261,27.675323232015,4.63182302958956,4.53175674435356,4.5317208618511,4.53080093261075,NA,NA,NA,4.53080093261075,4.53080093261075,4.53080093261075,27.5386972938232
